CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
032227802019080810;03222780;08/08/2019;5856;IBD;15.8
032310002019080710;03231000;07/08/2019;5856;IBD;15
032310652019080710;03231065;07/08/2019;5856;IBD;17.8
032314902019080710;03231490;07/08/2019;5856;IBD;13.1
031750002019080710;03175000;07/08/2019;5856;IBD;14.9
032286902019080710;03228690;07/08/2019;5856;IBD;15.2
032197802019080610;03219780;06/08/2019;5856;IBD;14
032232002019080610;03223200;06/08/2019;5856;IBD;15
031746952019080610;03174695;06/08/2019;5856;IBD;14.8
032215002019080610;03221500;06/08/2019;5856;IBD;14.8
031801002019080110;03180100;01/08/2019;5856;IBD;15.9
032050002019073110;03205000;31/07/2019;5856;IBD;16.6
032022502019073110;03202250;31/07/2019;5856;IBD;15
032040002019073110;03204000;31/07/2019;5856;IBD;15.6
041110002019073010;04111000;30/07/2019;5856;IBD;15.1
031903002019073010;03190300;30/07/2019;5856;IBD;15
032070202019073010;03207020;30/07/2019;5856;IBD;14.5
032142402019072510;03214240;25/07/2019;5856;IBD;16
032170002019072310;03217000;23/07/2019;5856;IBD;15.5
032160002019072310;03216000;23/07/2019;5856;IBD;14.6
032120902019071810;03212090;18/07/2019;5856;IBD;14.8
031985302019071010;03198530;10/07/2019;5856;IBD;15.6
031992002019071010;03199200;10/07/2019;5856;IBD;15
031917002019070910;03191700;09/07/2019;5856;IBD;15.3
032537802019062810;03253780;28/06/2019;5856;IBD;15.6
032578002019062710;03257800;27/06/2019;5856;IBD;13.9
032472102018101810;03247210;18/10/2018;5856;IBD;12.4
032710002018101810;03271000;18/10/2018;5856;IBD;14.9
032469202018101610;03246920;16/10/2018;5856;IBD;14.8
031740002018101110;03174000;11/10/2018;5856;IBD;12.6
032640002018092810;03264000;28/09/2018;5856;IBD;14.2
032616002018092710;03261600;27/09/2018;5856;IBD;17.1
032363952018092710;03236395;27/09/2018;5856;IBD;13.2
032537802018092710;03253780;27/09/2018;5856;IBD;14
032310652018092710;03231065;27/09/2018;5856;IBD;16.8
032578002018092610;03257800;26/09/2018;5856;IBD;13.6
032547702018092610;03254770;26/09/2018;5856;IBD;14.5
032272962018092610;03227296;26/09/2018;5856;IBD;15.8
032314902018092610;03231490;26/09/2018;5856;IBD;15
032310002018083010;03231000;30/08/2018;5856;IBD;13.9
031903002018082810;03190300;28/08/2018;5856;IBD;7.9
041237602018082410;04123760;24/08/2018;5856;IBD;16.6
041231002018082310;04123100;23/08/2018;5856;IBD;15.4
041107002018082310;04110700;23/08/2018;5856;IBD;14.8
041155802018082210;04115580;22/08/2018;5856;IBD;14.1
041156752018082210;04115675;22/08/2018;5856;IBD;14.4
031970002018082110;03197000;21/08/2018;5856;IBD;15
032197802018082110;03219780;21/08/2018;5856;IBD;14.1
031946202018082010;03194620;20/08/2018;5856;IBD;15.4
032543702018081410;03254370;14/08/2018;5856;IBD;11
032415902018080910;03241590;09/08/2018;5856;IBD;15.4
032504302018080910;03250430;09/08/2018;5856;IBD;12.3
032504752018080910;03250475;09/08/2018;5856;IBD;11.7
032556502018080810;03255650;08/08/2018;5856;IBD;11.8
032551802018080710;03255180;07/08/2018;5856;IBD;14.6
032649652018080710;03264965;07/08/2018;5856;IBD;12.2
032659932018080210;03265993;02/08/2018;5856;IBD;13.1
032070202018080210;03207020;02/08/2018;5856;IBD;13.3
032657102018080210;03265710;02/08/2018;5856;IBD;12.7
032656002018080210;03265600;02/08/2018;5856;IBD;12.7
041110002018073110;04111000;31/07/2018;5856;IBD;14.3
032484012018073110;03248401;31/07/2018;5856;IBD;10.6
032411702018073110;03241170;31/07/2018;5856;IBD;18.4
032142402018072610;03214240;26/07/2018;5856;IBD;16.4
032160002018072410;03216000;24/07/2018;5856;IBD;12.7
032120902018072310;03212090;23/07/2018;5856;IBD;15.4
032459702018072010;03245970;20/07/2018;5856;IBD;14.4
032463002018072010;03246300;20/07/2018;5856;IBD;14.4
032266402018071910;03226640;19/07/2018;5856;IBD;15.8
032342152018071710;03234215;17/07/2018;5856;IBD;15.5
032339802018071710;03233980;17/07/2018;5856;IBD;13.4
032346502018071710;03234650;17/07/2018;5856;IBD;14.7
032349562018071710;03234956;17/07/2018;5856;IBD;13
032451002018071710;03245100;17/07/2018;5856;IBD;14.7
032419572018071710;03241957;17/07/2018;5856;IBD;13.3
032401002018071710;03240100;17/07/2018;5856;IBD;15.5
032726852018070610;03272685;06/07/2018;5856;IBD;12.1
032714152018070510;03271415;05/07/2018;5856;IBD;15.4
032694382018070510;03269438;05/07/2018;5856;IBD;9
032263002018062910;03226300;29/06/2018;5856;IBD;14.3
032271002018062910;03227100;29/06/2018;5856;IBD;14.3
032265402018062810;03226540;28/06/2018;5856;IBD;13.1
032227802018062710;03222780;27/06/2018;5856;IBD;15.4
032317402018062710;03231740;27/06/2018;5856;IBD;10
032324502018062710;03232450;27/06/2018;5856;IBD;8.4
032286902018062710;03228690;27/06/2018;5856;IBD;14.7
032320802018062710;03232080;27/06/2018;5856;IBD;15
032224182018062610;03222418;26/06/2018;5856;IBD;15.4
032050002018062210;03205000;22/06/2018;5856;IBD;15.2
031788352018062210;03178835;22/06/2018;5856;IBD;9.4
031786602018062110;03178660;21/06/2018;5856;IBD;9.7
032040002018062110;03204000;21/06/2018;5856;IBD;12.8
032022502018062110;03202250;21/06/2018;5856;IBD;14.7
032174002018062010;03217400;20/06/2018;5856;IBD;13.2
031746952018061910;03174695;19/06/2018;5856;IBD;11.4
031780002018061810;03178000;18/06/2018;5856;IBD;14.8
031750002018061810;03175000;18/06/2018;5856;IBD;14.7
032170002018061710;03217000;17/06/2018;5856;IBD;12.6
031740002017102010;03174000;20/10/2017;5856;IBD;12.8
032317402017101810;03231740;18/10/2017;5856;IBD;14.4
032320802017101810;03232080;18/10/2017;5856;IBD;15.5
032543702017092810;03254370;28/09/2017;5856;IBD;12.3
031903002017092510;03190300;25/09/2017;5856;IBD;12.6
032050002017092110;03205000;21/09/2017;5856;IBD;15.2
032040002017092110;03204000;21/09/2017;5856;IBD;15.9
032174002017092010;03217400;20/09/2017;5856;IBD;14.5
032170002017092010;03217000;20/09/2017;5856;IBD;14.7
032710002017090810;03271000;08/09/2017;5856;IBD;13.8
032657102017090710;03265710;07/09/2017;5856;IBD;14.5
032700002017090710;03270000;07/09/2017;5856;IBD;9.6
032703902017090710;03270390;07/09/2017;5856;IBD;11
032714152017080210;03271415;02/08/2017;5856;IBD;12.7
032719652017080210;03271965;02/08/2017;5856;IBD;12.4
032726852017080110;03272685;01/08/2017;5856;IBD;15
032215002017072810;03221500;28/07/2017;5856;IBD;13.1
032070202017072810;03207020;28/07/2017;5856;IBD;14.4
031985302017072710;03198530;27/07/2017;5856;IBD;16.4
031917002017072710;03191700;27/07/2017;5856;IBD;12.7
031992002017072710;03199200;27/07/2017;5856;IBD;13.7
031970002017072610;03197000;26/07/2017;5856;IBD;14.8
032022502017072610;03202250;26/07/2017;5856;IBD;15.2
032197802017072610;03219780;26/07/2017;5856;IBD;14.3
031946202017072510;03194620;25/07/2017;5856;IBD;15.3
032232002017072510;03223200;25/07/2017;5856;IBD;15
032224182017072510;03222418;25/07/2017;5856;IBD;14.6
032160002017072510;03216000;25/07/2017;5856;IBD;12.1
032142402017072510;03214240;25/07/2017;5856;IBD;13.9
032227802017072510;03222780;25/07/2017;5856;IBD;15.8
032120902017072410;03212090;24/07/2017;5856;IBD;14.8
032459702017072110;03245970;21/07/2017;5856;IBD;14
032463002017072110;03246300;21/07/2017;5856;IBD;14.4
032504302017072010;03250430;20/07/2017;5856;IBD;13.1
032504752017072010;03250475;20/07/2017;5856;IBD;11.5
032484012017071910;03248401;19/07/2017;5856;IBD;11.7
032411702017071910;03241170;19/07/2017;5856;IBD;16.1
032555802017071210;03255580;12/07/2017;5856;IBD;13.8
032547702017071210;03254770;12/07/2017;5856;IBD;14.4
032616002017071110;03261600;11/07/2017;5856;IBD;16
032694382017070710;03269438;07/07/2017;5856;IBD;9.6
031801002017070710;03180100;07/07/2017;5856;IBD;14.2
031786602017070610;03178660;06/07/2017;5856;IBD;16
031746952017070610;03174695;06/07/2017;5856;IBD;13.1
031788352017070610;03178835;06/07/2017;5856;IBD;15.3
031769452017070510;03176945;05/07/2017;5856;IBD;14
031750002017070510;03175000;05/07/2017;5856;IBD;14.6
031780002017070410;03178000;04/07/2017;5856;IBD;14.4
032342152017062810;03234215;28/06/2017;5856;IBD;15.8
032349562017062810;03234956;28/06/2017;5856;IBD;13.9
032419572017062710;03241957;27/06/2017;5856;IBD;11.7
032310652017062610;03231065;26/06/2017;5856;IBD;17.6
032314902017062610;03231490;26/06/2017;5856;IBD;15.5
032324502017062310;03232450;23/06/2017;5856;IBD;14.4
032286902017062210;03228690;22/06/2017;5856;IBD;15.5
032265402017062110;03226540;21/06/2017;5856;IBD;14.8
032260002017062110;03226000;21/06/2017;5856;IBD;15.8
032266402017062110;03226640;21/06/2017;5856;IBD;14.9
031903002016102010;03190300;20/10/2016;5856;IBD;14.3
031740002016101310;03174000;13/10/2016;5856;IBD;13.9
032120902016100710;03212090;07/10/2016;5856;IBD;15.3
031917002016100710;03191700;07/10/2016;5856;IBD;13.8
031786602016100510;03178660;05/10/2016;5856;IBD;15.6
031788352016100510;03178835;05/10/2016;5856;IBD;15.6
032050002016092910;03205000;29/09/2016;5856;IBD;15.5
031780002016092010;03178000;20/09/2016;5856;IBD;13.3
032070202016090910;03207020;09/09/2016;5856;IBD;14.6
031946202016090610;03194620;06/09/2016;5856;IBD;13.4
031985302016090610;03198530;06/09/2016;5856;IBD;15.7
032050002016090210;03205000;02/09/2016;5856;IBD;15.2
041107002016083010;04110700;30/08/2016;5856;IBD;11
032310002016083010;03231000;30/08/2016;5856;IBD;12.4
032040002016082210;03204000;22/08/2016;5856;IBD;15.5
031769452016081910;03176945;19/08/2016;5856;IBD;15.6
031746952016081810;03174695;18/08/2016;5856;IBD;12.8
031750002016081810;03175000;18/08/2016;5856;IBD;14.4
032170002016081710;03217000;17/08/2016;5856;IBD;15.3
032174002016081710;03217400;17/08/2016;5856;IBD;15
031801002016081610;03180100;16/08/2016;5856;IBD;13.3
032616002016081110;03261600;11/08/2016;5856;IBD;18.5
032659932016081010;03265993;10/08/2016;5856;IBD;14.6
032657102016081010;03265710;10/08/2016;5856;IBD;13.8
032640002016081010;03264000;10/08/2016;5856;IBD;14.8
032656002016081010;03265600;10/08/2016;5856;IBD;14.4
032649652016081010;03264965;10/08/2016;5856;IBD;13.9
031992002016072210;03199200;22/07/2016;5856;IBD;15.7
031970002016072110;03197000;21/07/2016;5856;IBD;14.1
041237602016072010;04123760;20/07/2016;5856;IBD;16.5
041231002016071910;04123100;19/07/2016;5856;IBD;14
041155802016071910;04115580;19/07/2016;5856;IBD;14.1
041156752016071810;04115675;18/07/2016;5856;IBD;15.3
032339802016070710;03233980;07/07/2016;5856;IBD;13
032349562016070610;03234956;06/07/2016;5856;IBD;13.9
032401002016070610;03240100;06/07/2016;5856;IBD;14.1
032346502016070610;03234650;06/07/2016;5856;IBD;14.5
032197802016070510;03219780;05/07/2016;5856;IBD;14.3
032227802016070510;03222780;05/07/2016;5856;IBD;15.8
032415902016070510;03241590;05/07/2016;5856;IBD;14.3
032411702016070510;03241170;05/07/2016;5856;IBD;16.8
032363952016070510;03236395;05/07/2016;5856;IBD;12
032232002016070510;03223200;05/07/2016;5856;IBD;14.6
032215002016070410;03221500;04/07/2016;5856;IBD;13.9
041110002016062810;04111000;28/06/2016;5856;IBD;15.2
032320802016061710;03232080;17/06/2016;5856;IBD;15.4
032160002016061710;03216000;17/06/2016;5856;IBD;12.7
032317402016061610;03231740;16/06/2016;5856;IBD;16.6
032142402016061610;03214240;16/06/2016;5856;IBD;14
032266402016061510;03226640;15/06/2016;5856;IBD;15.6
032263002016061510;03226300;15/06/2016;5856;IBD;16.3
032260002016061510;03226000;15/06/2016;5856;IBD;15.9
032022502016061510;03202250;15/06/2016;5856;IBD;15.4
032367302016061410;03236730;14/06/2016;5856;IBD;14.9
032451002016061410;03245100;14/06/2016;5856;IBD;15.4
032272962016061410;03227296;14/06/2016;5856;IBD;15.7
032271002016061410;03227100;14/06/2016;5856;IBD;15.6
032469202016061310;03246920;13/06/2016;5856;IBD;14.6
032472102016061310;03247210;13/06/2016;5856;IBD;13.8
032714152016060910;03271415;09/06/2016;5856;IBD;15.4
032694382016060910;03269438;09/06/2016;5856;IBD;11.1
032703902016060810;03270390;08/06/2016;5856;IBD;16
032710002016060810;03271000;08/06/2016;5856;IBD;13.4
032700002016060810;03270000;08/06/2016;5856;IBD;15.3
032726852016060710;03272685;07/06/2016;5856;IBD;16.5
032537802016060310;03253780;03/06/2016;5856;IBD;15.6
032578002016060210;03257800;02/06/2016;5856;IBD;9.5
032555802016060210;03255580;02/06/2016;5856;IBD;13.9
032556502016060210;03255650;02/06/2016;5856;IBD;13.3
032507972016060110;03250797;01/06/2016;5856;IBD;12.4
032504302016053110;03250430;31/05/2016;5856;IBD;13.3
032551802016053110;03255180;31/05/2016;5856;IBD;12.1
032657102015110510;03265710;05/11/2015;5856;IBD;17.5
032616002015102210;03261600;22/10/2015;5856;IBD;18.9
032401002015102110;03240100;21/10/2015;5856;IBD;18.2
032346502015102110;03234650;21/10/2015;5856;IBD;16.1
032339802015102010;03233980;20/10/2015;5856;IBD;15.8
032726852015102010;03272685;20/10/2015;5856;IBD;13.9
032415902015102010;03241590;20/10/2015;5856;IBD;15.5
032342152015102010;03234215;20/10/2015;5856;IBD;16
032349562015101410;03234956;14/10/2015;5856;IBD;14.7
032411702015101410;03241170;14/10/2015;5856;IBD;16.6
031903002015101310;03190300;13/10/2015;5856;IBD;14.9
032197802015093010;03219780;30/09/2015;5856;IBD;15
031970002015093010;03197000;30/09/2015;5856;IBD;15.9
031917002015092910;03191700;29/09/2015;5856;IBD;15.3
031992002015092910;03199200;29/09/2015;5856;IBD;16.1
031946202015092810;03194620;28/09/2015;5856;IBD;15.2
031985302015092410;03198530;24/09/2015;5856;IBD;16
031740002015091810;03174000;18/09/2015;5856;IBD;13.2
032317402015091710;03231740;17/09/2015;5856;IBD;15.9
032286902015091610;03228690;16/09/2015;5856;IBD;14.1
032215002015091010;03221500;10/09/2015;5856;IBD;18
032232002015090910;03223200;09/09/2015;5856;IBD;15.2
032170002015090910;03217000;09/09/2015;5856;IBD;15.8
032174002015090910;03217400;09/09/2015;5856;IBD;16.1
032050002015090810;03205000;08/09/2015;5856;IBD;15.4
032040002015090810;03204000;08/09/2015;5856;IBD;15.3
032070202015090810;03207020;08/09/2015;5856;IBD;15.5
032022502015090710;03202250;07/09/2015;5856;IBD;15
032260002015082010;03226000;20/08/2015;5856;IBD;12.8
032265402015081910;03226540;19/08/2015;5856;IBD;15.3
032263002015081910;03226300;19/08/2015;5856;IBD;15.3
032324502015081810;03232450;18/08/2015;5856;IBD;14
032320802015081810;03232080;18/08/2015;5856;IBD;15.6
032160002015073010;03216000;30/07/2015;5856;IBD;15.6
032120902015072910;03212090;29/07/2015;5856;IBD;15.9
032142402015072910;03214240;29/07/2015;5856;IBD;16.2
031746952015072910;03174695;29/07/2015;5856;IBD;14.8
031769452015072810;03176945;28/07/2015;5856;IBD;15.6
031750002015072810;03175000;28/07/2015;5856;IBD;15.3
031780002015072710;03178000;27/07/2015;5856;IBD;14.8
032640002015072310;03264000;23/07/2015;5856;IBD;11.8
032227802015072210;03222780;22/07/2015;5856;IBD;16.7
032272962015072010;03227296;20/07/2015;5856;IBD;16
032543702015071610;03254370;16/07/2015;5856;IBD;12.5
032547702015071610;03254770;16/07/2015;5856;IBD;15.4
032469202015071610;03246920;16/07/2015;5856;IBD;15.1
032578002015071610;03257800;16/07/2015;5856;IBD;13.9
032537802015071610;03253780;16/07/2015;5856;IBD;15.4
041237602015071510;04123760;15/07/2015;5856;IBD;16.6
032507972015071510;03250797;15/07/2015;5856;IBD;13.8
032555802015071510;03255580;15/07/2015;5856;IBD;13.3
032484012015071510;03248401;15/07/2015;5856;IBD;13.7
032556502015071510;03255650;15/07/2015;5856;IBD;13.2
032504752015071510;03250475;15/07/2015;5856;IBD;13
032504302015071510;03250430;15/07/2015;5856;IBD;13.3
032472102015071510;03247210;15/07/2015;5856;IBD;15.6
032551802015071510;03255180;15/07/2015;5856;IBD;15.9
032714152015070910;03271415;09/07/2015;5856;IBD;16.7
031801002015070810;03180100;08/07/2015;5856;IBD;14.4
032719652015070810;03271965;08/07/2015;5856;IBD;10.8
032703902015070710;03270390;07/07/2015;5856;IBD;13.2
032710002015070710;03271000;07/07/2015;5856;IBD;11.7
032694382015070610;03269438;06/07/2015;5856;IBD;9.5
032700002015070610;03270000;06/07/2015;5856;IBD;10.5
032310002015070110;03231000;01/07/2015;5856;IBD;7.4
031788352015063010;03178835;30/06/2015;5856;IBD;11
031786602015063010;03178660;30/06/2015;5856;IBD;14.9
032451002015062510;03245100;25/06/2015;5856;IBD;15.1
032266402015062410;03226640;24/06/2015;5856;IBD;15.9
032271002015062410;03227100;24/06/2015;5856;IBD;15.5
032463002015062410;03246300;24/06/2015;5856;IBD;18.3
032314902015062310;03231490;23/06/2015;5856;IBD;15.7
032310652015062210;03231065;22/06/2015;5856;IBD;17.8
041110002015061510;04111000;15/06/2015;5856;IBD;13.1
041231002015061110;04123100;11/06/2015;5856;IBD;14.5
032367302015061110;03236730;11/06/2015;5856;IBD;14.8
032363952015061110;03236395;11/06/2015;5856;IBD;14.3
041107002015061010;04110700;10/06/2015;5856;IBD;15.5
041155802015060910;04115580;09/06/2015;5856;IBD;13.6
041156752015060910;04115675;09/06/2015;5856;IBD;15.1
032419572015060910;03241957;09/06/2015;5856;IBD;9.9
032656002015060410;03265600;04/06/2015;5856;IBD;13.2
032649652015060310;03264965;03/06/2015;5856;IBD;12.4
032659932015060110;03265993;01/06/2015;5856;IBD;14.5
032551802014101510;03255180;15/10/2014;5856;IBD;15.5
032640002014101510;03264000;15/10/2014;5856;IBD;14.4
032507972014101410;03250797;14/10/2014;5856;IBD;12.4
032310652014101410;03231065;14/10/2014;5856;IBD;16.2
032504752014100910;03250475;09/10/2014;5856;IBD;16.9
032504302014100910;03250430;09/10/2014;5856;IBD;11.2
032263002014100810;03226300;08/10/2014;5856;IBD;15.2
032265402014100810;03226540;08/10/2014;5856;IBD;15.1
032260002014100710;03226000;07/10/2014;5856;IBD;15.6
031740002014100710;03174000;07/10/2014;5856;IBD;14
032272962014100610;03227296;06/10/2014;5856;IBD;15.6
031903002014100210;03190300;02/10/2014;5856;IBD;16.4
032317402014100110;03231740;01/10/2014;5856;IBD;15.8
032700002014092510;03270000;25/09/2014;5856;IBD;12
032726852014092510;03272685;25/09/2014;5856;IBD;12.1
032694382014092410;03269438;24/09/2014;5856;IBD;11.8
032022502014091110;03202250;11/09/2014;5856;IBD;13.1
032070202014091010;03207020;10/09/2014;5856;IBD;14.6
032040002014090910;03204000;09/09/2014;5856;IBD;15.3
032050002014090910;03205000;09/09/2014;5856;IBD;14
032160002014090910;03216000;09/09/2014;5856;IBD;14.3
032320802014082110;03232080;21/08/2014;5856;IBD;15.2
032286902014082110;03228690;21/08/2014;5856;IBD;13.2
031746952014082110;03174695;21/08/2014;5856;IBD;12.7
032324502014082110;03232450;21/08/2014;5856;IBD;14.7
032271002014082110;03227100;21/08/2014;5856;IBD;15.7
031769452014082010;03176945;20/08/2014;5856;IBD;15.6
032266402014082010;03226640;20/08/2014;5856;IBD;15.6
032367302014082010;03236730;20/08/2014;5856;IBD;15.3
032719652014081910;03271965;19/08/2014;5856;IBD;13.4
032710002014081910;03271000;19/08/2014;5856;IBD;12.7
032484012014081910;03248401;19/08/2014;5856;IBD;10.4
032714152014081910;03271415;19/08/2014;5856;IBD;14.6
032472102014081910;03247210;19/08/2014;5856;IBD;13.1
031750002014081910;03175000;19/08/2014;5856;IBD;15.2
032659932014081810;03265993;18/08/2014;5856;IBD;14.8
032649652014081810;03264965;18/08/2014;5856;IBD;13.3
032656002014081810;03265600;18/08/2014;5856;IBD;15
032537802014081810;03253780;18/08/2014;5856;IBD;14.8
031780002014081810;03178000;18/08/2014;5856;IBD;14.9
032703902014081310;03270390;13/08/2014;5856;IBD;14.9
032543702014081210;03254370;12/08/2014;5856;IBD;11.3
031946202014080510;03194620;05/08/2014;5856;IBD;14.7
032469202014080510;03246920;05/08/2014;5856;IBD;13.8
032556502014080510;03255650;05/08/2014;5856;IBD;14
032314902014080510;03231490;05/08/2014;5856;IBD;15.4
032555802014080410;03255580;04/08/2014;5856;IBD;11.5
032451002014073110;03245100;31/07/2014;5856;IBD;15.3
032463002014073110;03246300;31/07/2014;5856;IBD;15.5
031917002014073110;03191700;31/07/2014;5856;IBD;14.8
031992002014073110;03199200;31/07/2014;5856;IBD;15.1
032363952014073110;03236395;31/07/2014;5856;IBD;14.6
031985302014073110;03198530;31/07/2014;5856;IBD;16.2
032339802014073110;03233980;31/07/2014;5856;IBD;15.1
032415902014073010;03241590;30/07/2014;5856;IBD;15.2
032215002014073010;03221500;30/07/2014;5856;IBD;15.2
041107002014073010;04110700;30/07/2014;5856;IBD;14.4
032401002014073010;03240100;30/07/2014;5856;IBD;15
032419572014073010;03241957;30/07/2014;5856;IBD;12.2
032342152014073010;03234215;30/07/2014;5856;IBD;16.3
032346502014073010;03234650;30/07/2014;5856;IBD;14.9
041156752014072910;04115675;29/07/2014;5856;IBD;15.4
031801002014072910;03180100;29/07/2014;5856;IBD;13.6
032232002014072910;03223200;29/07/2014;5856;IBD;15
041155802014072910;04115580;29/07/2014;5856;IBD;13.8
032197802014072810;03219780;28/07/2014;5856;IBD;14
031788352014072810;03178835;28/07/2014;5856;IBD;15.4
031970002014072810;03197000;28/07/2014;5856;IBD;14.5
031786602014072810;03178660;28/07/2014;5856;IBD;17.1
032578002014071710;03257800;17/07/2014;5856;IBD;10.8
032310002014071610;03231000;16/07/2014;5856;IBD;15.1
032547702014071610;03254770;16/07/2014;5856;IBD;8
032120902014071510;03212090;15/07/2014;5856;IBD;15
032174002014070910;03217400;09/07/2014;5856;IBD;16
032170002014070910;03217000;09/07/2014;5856;IBD;15.3
032142402014070810;03214240;08/07/2014;5856;IBD;14.9
032411702014070210;03241170;02/07/2014;5856;IBD;17.1
032349562014070210;03234956;02/07/2014;5856;IBD;14.6
041237552014063010;04123755;30/06/2014;5856;IBD;13.6
032657102014063010;03265710;30/06/2014;5856;IBD;16.4
032616002014063010;03261600;30/06/2014;5856;IBD;20
032266402014062310;03226640;23/06/2014;5856;IBD;15.3
032227802014061610;03222780;16/06/2014;5856;IBD;15.9
041237602014061210;04123760;12/06/2014;5856;IBD;13.9
041231002014061110;04123100;11/06/2014;5856;IBD;15.8
041110002014052610;04111000;26/05/2014;5856;IBD;15.4
032266402013120310;03226640;03/12/2013;5856;IBD;15.8
031740002013110810;03174000;08/11/2013;5856;IBD;13.7
032227802013092510;03222780;25/09/2013;5856;IBD;15.7
032260002013092510;03226000;25/09/2013;5856;IBD;16.1
032263002013092510;03226300;25/09/2013;5856;IBD;16.5
032265402013092510;03226540;25/09/2013;5856;IBD;16.5
032324502013092410;03232450;24/09/2013;5856;IBD;15.4
032314902013092410;03231490;24/09/2013;5856;IBD;16.1
032286902013092410;03228690;24/09/2013;5856;IBD;14.3
032310002013092410;03231000;24/09/2013;5856;IBD;16.1
032310652013092410;03231065;24/09/2013;5856;IBD;17.1
032215002013091810;03221500;18/09/2013;5856;IBD;14.7
031946202013091810;03194620;18/09/2013;5856;IBD;15.4
031903002013091810;03190300;18/09/2013;5856;IBD;15.5
032215002013091710;03221500;17/09/2013;5856;IBD;15.4
031917002013091710;03191700;17/09/2013;5856;IBD;15.3
031992002013090610;03199200;06/09/2013;5856;IBD;15.1
041237602013090510;04123760;05/09/2013;5856;IBD;14.5
032022502013083010;03202250;30/08/2013;5856;IBD;14.9
032504752013082910;03250475;29/08/2013;5856;IBD;12.7
032363952013082810;03236395;28/08/2013;5856;IBD;14
032070202013082810;03207020;28/08/2013;5856;IBD;15.5
041237552013082710;04123755;27/08/2013;5856;IBD;13.6
031786602013082710;03178660;27/08/2013;5856;IBD;15.9
031746952013082710;03174695;27/08/2013;5856;IBD;13.4
032040002013082710;03204000;27/08/2013;5856;IBD;15.8
032050002013082710;03205000;27/08/2013;5856;IBD;15.9
031788352013082710;03178835;27/08/2013;5856;IBD;16.3
032556502013082610;03255650;26/08/2013;5856;IBD;12.5
031750002013082210;03175000;22/08/2013;5856;IBD;14.8
032232002013082110;03223200;21/08/2013;5856;IBD;15.3
031769452013082110;03176945;21/08/2013;5856;IBD;16.4
031780002013082110;03178000;21/08/2013;5856;IBD;15.4
032197802013082010;03219780;20/08/2013;5856;IBD;14.1
032703902013082010;03270390;20/08/2013;5856;IBD;14.6
032710002013082010;03271000;20/08/2013;5856;IBD;13.4
032659932013081310;03265993;13/08/2013;5856;IBD;5.5
032656002013081210;03265600;12/08/2013;5856;IBD;14
031801002013080810;03180100;08/08/2013;5856;IBD;13.6
032507972013080810;03250797;08/08/2013;5856;IBD;13.8
031970002013080810;03197000;08/08/2013;5856;IBD;15
032472102013080710;03247210;07/08/2013;5856;IBD;5.4
031985302013080710;03198530;07/08/2013;5856;IBD;16.4
032543702013080710;03254370;07/08/2013;5856;IBD;9.7
032640002013080610;03264000;06/08/2013;5856;IBD;14.7
041156752013080610;04115675;06/08/2013;5856;IBD;15.2
041155802013080610;04115580;06/08/2013;5856;IBD;14.2
031946202013080510;03194620;05/08/2013;5856;IBD;15.1
032649652013073010;03264965;30/07/2013;5856;IBD;14.1
032551802013072910;03255180;29/07/2013;5856;IBD;14.3
032714152013072510;03271415;25/07/2013;5856;IBD;13.9
032484012013072510;03248401;25/07/2013;5856;IBD;11
032719652013072410;03271965;24/07/2013;5856;IBD;11.9
032726852013072310;03272685;23/07/2013;5856;IBD;15.9
032317402013072310;03231740;23/07/2013;5856;IBD;12.9
032419572013072310;03241957;23/07/2013;5856;IBD;8.1
032700002013072210;03270000;22/07/2013;5856;IBD;15.8
032401002013070910;03240100;09/07/2013;5856;IBD;14.7
032346502013070810;03234650;08/07/2013;5856;IBD;15.1
032120902013070410;03212090;04/07/2013;5856;IBD;15.6
032160002013070310;03216000;03/07/2013;5856;IBD;15.8
032142402013070310;03214240;03/07/2013;5856;IBD;16.5
032170002013070210;03217000;02/07/2013;5856;IBD;15.3
032174002013070110;03217400;01/07/2013;5856;IBD;15.9
041110002013070110;04111000;01/07/2013;5856;IBD;13.7
032320802013062810;03232080;28/06/2013;5856;IBD;15.5
032451002013062710;03245100;27/06/2013;5856;IBD;15.3
032342152013062610;03234215;26/06/2013;5856;IBD;15.7
032339802013062610;03233980;26/06/2013;5856;IBD;15.5
032415902013062610;03241590;26/06/2013;5856;IBD;14.7
032317402013062510;03231740;25/06/2013;5856;IBD;15.7
032469202013062510;03246920;25/06/2013;5856;IBD;14
032463002013062410;03246300;24/06/2013;5856;IBD;15.8
032547702013062110;03254770;21/06/2013;5856;IBD;11.8
032578002013062010;03257800;20/06/2013;5856;IBD;11.7
032537802013061910;03253780;19/06/2013;5856;IBD;12.5
041231002013061810;04123100;18/06/2013;5856;IBD;11.9
032555802013061810;03255580;18/06/2013;5856;IBD;15.4
032504302013061710;03250430;17/06/2013;5856;IBD;13.8
041107002013061710;04110700;17/06/2013;5856;IBD;14.4
032367302013061710;03236730;17/06/2013;5856;IBD;20
032616002013060510;03261600;05/06/2013;5856;IBD;18.3
032271002013053010;03227100;30/05/2013;5856;IBD;16.6
032272962013053010;03227296;30/05/2013;5856;IBD;15.8
032694382013051510;03269438;15/05/2013;5856;IBD;15.2
032657102013051510;03265710;15/05/2013;5856;IBD;17.6
032411702013042210;03241170;22/04/2013;5856;IBD;17.6
